date,route_id,direction,boarding_count,alighting_count,vehicle_type,trip_duration_min,weather,temperature_c,is_holiday
2024-08-25,R302,Outbound,406.0,273.0,Articulated Bus,82.3,Overcast,-5.4,No
05/28/2024,R104,Outbound,166.0,498.0,Articulated Bus,57.1,Overcast,-8.6,No
2024-02-13,R101,Inbound,,658.0,Minibus,20.3,Overcast,5.2,false
2024-03-27,R104,Outbound,447.0,131.0,Articulated Bus,40.0,Overcast,38.6,0
2024-12-21,R104,Inbound,479.0,21.0,Articulated Bus,19.9,Clear,31.8,0
2024-01-28,R104,Inbound,285.0,551.0,Standard Bus,58.1,Rain,12.3,No
2024-07-12,R206,Inbound,595.0,508.0,Standard Bus,79.2,Clear,,False
2024-03-10,R207,Outbnd,668.0,351.0,Articulated Bus,23.4,Snow,17.5,0
2024-12-10,R101,Outbound,239.0,45.0,Standard Bus,52.7,Overcast,-0.3,false
2024-04-12,R101,Inbound,700.0,337.0,standard bus,63.6,Rain,-5.2,No
2024-12-13,R205,Outbound,513.0,382.0,Articulated Bus,66.0,Overcast,-5.5,false
2024-01-07,R205,Inbound,617.0,350.0,Articulated Bus,30.3,Snow,-7.7,0
2024-08-08,R104,Outbound,482.0,239.0,mini bus,64.2,Clear,-3.7,0
2024-09-12,R208,Outbound,413.0,471.0,Minibus,57.6,Clear,17.8,False
2024-04-14,R205,Outbound,603.0,275.0,Minibus,24.4,Overcast,22.4,False
2024-10-16,R301,Inbound,25.0,723.0,Articulated Bus,85.0,Snow,24.0,No
2024-05-27,R206,Inbound,545.0,469.0,Articulated Bus,70.0,Snow,28.9,1
2024-05-28,R207,Outbound,486.0,301.0,Standard Bus,19.6,Overcast,29.5,False
2024-01-27,R103,Outbound,123.0,407.0,Minibus,67.7,Clear,5.5,0
2024-05-20,R206,Inbound,644.0,448.0,Standard Bus,51.4,Overcast,-13.4,No
2024-09-10,R103,Inbound,474.0,118.0,Minibus,65.0,Snow,-9.6,False
2024-02-10,R301,Inbound,,78.0,Standard Bus,49.1,Snow,-14.3,0
2024-07-27,R101,OUTBOUND,210.0,329.0,Standard Bus,50.2,Snow,10.3,No
2024-03-18,R104,Outbound,244.0,519.0,Minibus,41.2,Clear,19.0,False
2024-08-08,R207,Inbound,55.0,699.0,Articulated Bus,29.6,Snow,-11.0,No
2024-09-28,R301,Inbound,544.0,222.0,Articulated Bus,49.4,Snow,-10.6,No
2024-02-06,R102,Inbound,594.0,324.0,Articulated Bus,60.6,Rain,14.2,No
2024-04-18,R302,Outbound,767.0,575.0,Articulated Bus,54.4,Overcast,7.8,false
2024-06-27,R102,Outbound,465.0,502.0,Minibus,45.3,Overcast,4.0,No
2024-08-27,R207,Outbound,76.0,748.0,Articulated Bus,15.7,Clear,41.9,false
2024-04-06,R102,Outbound,,349.0,Minibus,19.8,Rain,32.0,No
2024-12-10,R105,Inbound,669.0,,Minibus,32.0,Rain,2.3,0
2024-07-26,R207,Inbound,469.0,468.0,Articulated Bus,83.6,Snow,31.4,false
2024-08-04,R104,Inbound,667.0,529.0,Standard Bus,84.5,Rain,-1.6,No
04/04/2024,R205,Inbound,483.0,158.0,Standard Bus,48.8,Overcast,27.7,False
2024-09-20,R208,Outbound,474.0,699.0,Articulated Bus,77.9,Clear,8.0,False
2024-08-20,R301,Outbound,733.0,375.0,Minibus,88.5,Overcast,-11.2,No
2024-03-14,R101,Outbound,106.0,479.0,Articulated Bus,40.9,Rain,11.3,No
2024-11-21,R208,Outbound,302.0,376.0,Minibus,25.4,Snow,,false
2024-05-22,R205,Outbound,92.0,296.0,Minibus,63.6,Rain,0.6,False
2024-09-19,R207,Inbound,376.0,727.0,Articulated Bus,29.5,Overcast,19.6,No
2024-05-01,R101,inbound,260.0,369.0,Articulated Bus,62.7,Rain,41.6,False
2024-04-10,R207,Inbound,221.0,358.0,Minibus,86.2,Rain,2.4,0
2024-04-22,R205,Inbound,234.0,172.0,Standard Bus,26.1,Overcast,38.6,No
2024-10-09,R105,Inbound,515.0,393.0,Minibus,90.0,Rain,8.1,No
2024-04-25,R208,Inbound,153.0,733.0,Standard Bus,57.3,Snow,10.7,0
2024-09-06,R101,Outbound,259.0,394.0,Minibus,63.8,Snow,34.4,False
2024-05-12,R103,Outbound,620.0,349.0,Articulated Bus,63.3,Rain,32.6,False
2024-07-03,R208,Outbound,363.0,25.0,Articulated Bus,82.8,Clear,41.4,0
2024-12-16,R102,Outbound,,599.0,Minibus,21.8,Clear,1.5,False
2024-12-02,R102,Inbound,300.0,740.0,Articulated Bus,29.1,Rain,26.0,0
29-Aug-2024,R302,Inbound,215.0,341.0,Minibus,66.1,Snow,25.8,0
2024-07-29,R207,Inbound,207.0,343.0,Minibus,45.5,Overcast,35.2,False
2024-01-29,R207,Inbound,131.0,425.0,Standard Bus,35.4,Snow,-7.9,0
2024-07-20,R205,Inbound,145.0,57.0,Minibus,33.0,Rain,-10.7,0
2024-03-16,R104,Outbound,77.0,512.0,Articulated Bus,,Overcast,36.8,False
03/05/2024,R302,Outbound,789.0,119.0,Minibus,63.5,Clear,35.6,false
2024-12-06,R206,Inbound,111.0,368.0,Articulated Bus,22.0,Snow,18.0,0
2024-02-27,R301,Inbound,,517.0,Minibus,,Overcast,14.2,0
2024-04-08,R207,Inbound,373.0,347.0,Articulated Bus,65.5,Snow,-11.3,No
04/12/2024,R103,Outbound,343.0,155.0,Articulated Bus,41.4,Overcast,,0
2024-09-17,R207,Outbound,254.0,447.0,Articulated Bus,74.0,Rain,14.1,False
2024-05-15,R302,Inbound,357.0,655.0,Articulated Bus,65.7,Clear,26.9,0
2024-05-17,R301,Inbound,474.0,658.0,Standard Bus,420.5,Rain,24.0,False
2024-12-28,R104,Outbound,245.0,145.0,Minibus,81.0,Overcast,14.9,false
2024-06-12,R207,Outbound,524.0,683.0,Articulated Bus,63.0,Overcast,23.6,No
11/27/2024,R105,Outbound,744.0,179.0,Articulated Bus,76.1,Overcast,22.9,False
2024-07-01,R101,Outbound,272.0,513.0,Articulated Bus,61.4,Clear,4.2,0
2024-12-08,R206,Inbound,496.0,474.0,Articulated Bus,53.0,Rain,33.8,No
06/10/2024,R104,Inbound,693.0,142.0,Articulated Bus,79.7,Rain,-6.4,No
2024-02-05,R207,Outbound,230.0,718.0,Minibus,68.5,Clear,7.0,0
2024-09-09,R103,Inbound,582.0,95.0,Standard Bus,86.2,Overcast,-6.6,No
2024-07-17,R104,Outbound,115.0,100.0,Articulated Bus,70.1,Snow,-0.6,0
2024-09-15,R205,Outbound,97.0,138.0,Articulated Bus,43.8,Rain,17.6,false
2024-03-11,R105,Inbound,791.0,439.0,Standard Bus,25.0,Rain,-1.2,false
2024-01-30,R208,Inbound,721.0,310.0,Standard Bus,78.3,Clear,27.6,No
2024-07-06,R208,Outbound,184.0,319.0,Standard Bus,78.3,Overcast,30.9,False
2024-07-07,R302,Outbound,196.0,357.0,Standard Bus,38.8,Snow,37.0,No
2024-02-17,R205,Inbound,648.0,356.0,Standard Bus,25.3,Snow,36.3,False
2024-10-11,R104,Inbound,443.0,538.0,Articulated Bus,37.4,Snow,23.3,False
2024-06-15,R102,Inbound,225.0,26.0,Articulated Bus,26.1,Rain,41.2,No
2024-01-22,R207,Inbound,573.0,56.0,Standard Bus,85.7,Clear,29.9,false
2024-03-03,R205,Inbound,394.0,73.0,Standard Bus,67.5,Clear,32.8,False
03/31/2024,R206,Inbound,81.0,446.0,Standard Bus,17.6,Rain,18.2,False
2024-06-04,R105,Inbound,583.0,110.0,Articulated Bus,67.2,Snow,-7.1,0
2024-05-06,R205,Outbound,607.0,,Minibus,66.7,Rain,23.6,False
2024-05-25,R103,In,462.0,593.0,Standard Bus,87.3,Clear,6.9,0
2024-09-05,R105,INBOUND,110.0,618.0,Minibus,61.1,Rain,35.9,false
2024-08-22,R103,Inbound,32.0,182.0,Minibus,75.7,Clear,-0.5,0
2024-02-21,R105,Outbound,775.0,652.0,Articulated Bus,57.8,Snow,17.4,No
2024-09-06,R105,Outbound,399.0,724.0,Minibus,88.7,Clear,35.4,0
2024-06-08,R102,OUTBOUND,800.0,480.0,Standard Bus,23.1,Overcast,24.1,false
2024-01-14,R105,Inbound,739.0,384.0,Minibus,84.6,Clear,-11.5,0
2024-06-14,R302,Outbound,351.0,392.0,Standard Bus,39.1,Rain,27.7,No
2024-06-01,R301,Outbound,723.0,513.0,Minibus,58.3,Rain,34.3,No
2024-11-10,R102,inbound,,104.0,Minibus,22.2,Overcast,10.7,false
2024-10-08,R208,Inbound,347.0,265.0,Articulated Bus,69.3,Overcast,13.3,false
2024-10-21,R102,Inbound,578.0,252.0,Articulated Bus,55.0,Overcast,-6.0,0
2024-05-06,R302,Inbound,585.0,273.0,Minibus,82.6,Overcast,-12.4,false
2024-08-31,R301,Outbound,397.0,634.0,Standard Bus,44.2,Clear,35.6,False
2024-02-27,R302,Outbound,,719.0,Articulated Bus,19.3,Snow,-10.7,No
2024-05-20,R301,Outbound,427.0,539.0,Articulated Bus,21.1,Snow,-14.7,false
2024-06-29,R112,Outbound,142.0,415.0,Articulated Bus,69.6,Snow,6.0,No
2024-09-15,R103,Outbound,652.0,651.0,Articulated Bus,82.9,Rain,28.9,0
2024-02-01,R208,OUTBOUND,728.0,464.0,Minibus,21.2,Overcast,35.0,No
2024-05-20,R101,Inbound,505.0,234.0,Minibus,30.2,Rain,-4.5,false
2024-07-08,R105,Outbound,33.0,729.0,Articulated Bus,86.2,Overcast,32.5,No
2024-08-01,R102,Outbound,536.0,652.0,Minibus,55.1,Overcast,-10.3,0
2024-04-21,R207,Inbound,292.0,175.0,Standard Bus,54.3,Rain,23.2,False
2024-09-26,R207,Inbound,154.0,594.0,Standard Bus,88.3,Overcast,,False
2024-04-23,R102,Inbound,665.0,737.0,Standard Bus,45.8,Rain,25.1,false
2024-04-02,R206,Inbound,31.0,253.0,Standard Bus,44.8,Snow,15.8,0
2024-06-18,R206,Outbound,,615.0,Standard Bus,61.7,Rain,10.5,No
2024-09-30,R208,Outbound,393.0,534.0,Minibus,28.5,Clear,24.7,0
2024-06-01,R101,Outbound,181.0,416.0,Articulated Bus,24.9,Rain,-0.0,0
12-Oct-2024,R208,Outbound,374.0,529.0,Standard Bus,61.8,Clear,34.3,False
2024-10-10,R301,OUTBOUND,,682.0,Standard Bus,22.6,Snow,5.5,False
2024-11-14,R207,Inbound,183.0,97.0,Articulated Bus,86.8,Rain,7.7,False
2024-10-21,R302,Inbound,370.0,154.0,Standard Bus,86.1,Rain,25.5,No
2024-06-20,R103,Inbound,414.0,717.0,MINIBUS,52.5,Overcast,0.2,0
2024-11-13,R104,Outbound,187.0,106.0,Minibus,78.8,Clear,34.4,0
2024-12-05,R208,Inbound,520.0,709.0,articulated,31.5,Clear,-5.6,No
2024-11-03,R302,Inbound,137.0,499.0,Minibus,40.6,Overcast,27.6,false
2024-04-27,R302,Inbound,693.0,435.0,Standard Bus,34.9,Snow,-14.0,No
2024-10-11,R205,Outbound,,640.0,Articulated Bus,85.7,Clear,-1.3,No
2024-05-23,R105,Outbound,397.0,636.0,Minibus,31.4,Overcast,18.9,False
2024-12-06,R104,Inbound,201.0,632.0,Minibus,78.4,Overcast,0.3,false
03/26/2024,R104,Inbound,328.0,645.0,Standard Bus,44.7,Clear,23.2,false
2024-06-08,R105,Outbound,70.0,43.0,Minibus,22.8,Clear,32.9,False
2024-10-12,R208,Outbound,594.0,575.0,Minibus,69.5,Clear,17.0,false
2024-09-11,R105,Inbound,266.0,605.0,Articulated Bus,33.7,Overcast,38.7,No
2024-01-17,R301,Outbound,357.0,494.0,Standard Bus,51.7,Overcast,,No
2024-02-21,R104,Outbound,117.0,145.0,standard bus,67.2,Clear,4.4,0
07/11/2024,R104,Inbound,105.0,189.0,Articulated Bus,66.9,Overcast,32.8,0
2024-12-08,R105,Outbound,593.0,254.0,Minibus,48.6,Clear,39.4,False
2024-07-01,R101,Outbound,415.0,626.0,Articulated Bus,57.9,Clear,3.9,false
2024-07-08,R101,Outbound,538.0,151.0,Standard Bus,29.4,Overcast,-8.4,No
2024-08-01,R205,Outbound,325.0,199.0,Minibus,58.5,Rain,-0.5,No
2024-03-07,R302,Inbound,102.0,636.0,Standard Bus,83.3,Rain,28.0,false
2024-07-29,R105,Outbound,,673.0,Minibus,35.6,Snow,41.1,false
2024-08-04,R205,Inbound,155.0,376.0,Standard Bus,56.9,Rain,31.3,0
2024-01-02,R206,Inbound,772.0,588.0,Standard Bus,74.5,Clear,-11.1,No
2024-08-16,R205,INBOUND,691.0,75.0,Articulated Bus,29.4,Rain,-12.7,0
2024-10-09,R208,Inbound,513.0,519.0,Standard Bus,42.3,Overcast,1.8,false
2024-04-24,R301,Inbound,395.0,227.0,Minibus,64.5,Snow,-5.8,false
2024-12-03,R104,Inbound,203.0,382.0,Minibus,85.9,Rain,4.1,False
2024-08-04,R207,Outbound,214.0,242.0,articulated,67.0,Snow,16.5,False
2024-04-21,R206,Inbound,105.0,488.0,Articulated Bus,55.2,Snow,-1.7,False
2024-03-14,R105,Outbound,578.0,121.0,Standard Bus,19.1,Overcast,2.9,0
2024-10-04,R207,Inbound,160.0,83.0,Articulated Bus,34.1,Snow,12.9,No
2024-06-08,R206,Inbound,138.0,252.0,Articulated Bus,54.9,Rain,31.8,False
08/07/2024,R207,Inbound,771.0,408.0,Standard Bus,50.5,Clear,14.6,No
2024-04-23,R101,Outbound,469.0,515.0,Articulated Bus,40.8,Snow,5.0,False
2024-04-29,R205,Inbound,23.0,181.0,Standard Bus,87.5,Overcast,10.3,False
2024-02-18,R301,Inbound,109.0,359.0,Minibus,54.2,Snow,-8.0,false
2024-06-11,R208,Inbound,613.0,195.0,Articulated Bus,61.7,Rain,-14.4,False
2024-07-05,R208,Inbound,458.0,228.0,Standard Bus,81.0,Rain,36.7,No
2024-03-04,R102,Inbound,577.0,541.0,Minibus,51.1,Overcast,-8.3,False
2024-05-25,R105,Inbound,633.0,507.0,Articulated Bus,77.0,Clear,14.9,No
2024-07-09,R208,Inbound,781.0,536.0,Minibus,86.2,Clear,35.5,No
2024-06-25,R206,Inbound,386.0,158.0,Articulated Bus,48.6,Clear,1.7,false
2024-07-10,R105,Inbound,222.0,587.0,Standard Bus,73.5,Overcast,-9.4,False
2024-09-19,R104,Outbound,465.0,346.0,Standard Bus,34.5,Overcast,9.9,False
2024-02-09,R208,Outbound,384.0,689.0,Articulated Bus,24.6,Rain,1.2,No
2024-11-28,R205,Outbound,223.0,208.0,Minibus,54.5,Rain,24.2,Yes
2024-08-28,R206,Outbound,,297.0,Articulated Bus,420.5,Clear,0.8,No
2024-01-11,R101,Inbound,520.0,679.0,Standard Bus,,Overcast,14.5,false
2024-08-15,R102,Inbound,225.0,693.0,Standard Bus,19.3,Overcast,7.3,No
2024-04-26,R302,Inbound,429.0,132.0,Standard Bus,68.3,Clear,-3.6,No
2024-04-09,R102,Inbound,579.0,450.0,Standard Bus,62.4,Snow,-7.6,false
2024-07-27,R302,Outbound,,375.0,Articulated Bus,70.8,Rain,23.8,False
2024-12-30,R302,Outbound,699.0,552.0,Minibus,53.4,Snow,28.9,0
2024-09-17,R102,Outbound,485.0,102.0,Standard Bus,70.7,Overcast,-13.6,false
2024-12-07,R208,Inbound,402.0,390.0,Standard Bus,21.2,Overcast,12.6,0
2024-07-18,R205,Outbound,184.0,159.0,Articulated Bus,50.2,Clear,33.9,False
2024-03-08,R301,Outbound,506.0,186.0,Articulated Bus,19.1,Overcast,19.2,0
2024-03-24,R206,Inbound,134.0,688.0,Minibus,53.9,Overcast,19.6,false
2024-04-04,R205,Outbound,202.0,206.0,Standard Bus,52.2,Overcast,6.7,No
2024-12-03,R101,Outbound,207.0,378.0,Standard Bus,74.9,Rain,31.9,false
11/26/2024,R302,Inbound,279.0,89.0,Articulated Bus,84.8,Rain,23.5,False
2024-01-06,R104,Inbound,759.0,140.0,Minibus,,Overcast,9.3,0
2024-06-24,R205,Outbound,420.0,292.0,Articulated Bus,80.0,Overcast,1.1,False
2024-02-27,R205,Outbound,186.0,288.0,Standard Bus,86.2,Clear,40.0,No
14-May-2024,R101,Outbound,,,Articulated Bus,61.4,Rain,29.5,false
08/28/2024,R101,outbound,452.0,642.0,Articulated Bus,24.0,Clear,26.9,false
2024-04-25,R302,Outbound,,,Minibus,76.7,Rain,15.2,No
2024-07-20,R205,Out,392.0,498.0,Articulated Bus,56.1,Rain,35.1,False
2024-07-04,R102,Inbound,680.0,638.0,Articulated Bus,,Snow,14.1,True
2024-05-28,R302,Outbound,695.0,,Minibus,69.1,Clear,19.8,0
05/25/2024,R207,Inbound,213.0,695.0,Minibus,,Overcast,-3.0,false
2024-12-24,R206,Inbound,446.0,723.0,Standard Bus,,Overcast,-3.4,No
2024-09-16,R103,Outbound,622.0,705.0,Standard Bus,72.8,Clear,9.4,false
2024-10-16,R206,Outbound,680.0,113.0,Standard Bus,39.5,Snow,32.9,false
2024-07-25,R205,Inbound,417.0,237.0,Articulated Bus,19.2,Clear,27.0,False
2024-11-17,R302,Outbound,256.0,262.0,Articulated Bus,46.4,Overcast,28.2,0
2024-06-10,R205,Inbound,165.0,307.0,Standard Bus,18.2,Rain,-14.0,0
2024-11-05,R103,Outbound,,535.0,Standard Bus,15.5,Snow,8.0,False
2024-02-05,R101,Outbound,463.0,526.0,Standard Bus,66.8,Clear,3.0,0
2024-04-26,R103,Outbound,555.0,554.0,Standard Bus,31.7,Overcast,-3.1,False
2024-03-28,R301,Outbound,422.0,72.0,Minibus,52.5,Overcast,8.7,No
2024-11-02,R301,Outbound,572.0,382.0,Standard Bus,,Snow,33.7,No
2024-10-25,R301,Inbound,183.0,162.0,Minibus,85.9,Overcast,1.9,false
2024-02-25,R102,Inbound,122.0,264.0,Minibus,69.1,Clear,34.2,No
2024-07-20,R208,Outbound,632.0,343.0,Articulated Bus,72.0,Overcast,19.0,No
2024-08-16,R104,Inbound,169.0,674.0,Standard Bus,17.4,Clear,9.1,false
2024-03-16,R103,Inbound,501.0,359.0,Minibus,38.7,Overcast,20.7,false
2024-04-06,R301,Inbound,,77.0,Articulated Bus,44.5,Rain,32.3,No
09/03/2024,R302,Outbound,482.0,102.0,Articulated Bus,25.4,Clear,27.6,False
2024-12-06,R207,Inbound,183.0,238.0,Standard Bus,66.0,Snow,-11.8,False
2024-07-23,R205,Outbound,773.0,107.0,Minibus,,Overcast,-14.3,false
2024-04-02,R301,Inbound,385.0,558.0,Standard Bus,23.8,Overcast,27.2,False
2024-04-18,R103,Inbound,,163.0,Minibus,24.1,Snow,2.3,No
2024-01-25,R101,Inbound,403.0,445.0,Standard Bus,28.9,Snow,,0
2024-04-29,R205,Outbound,435.0,467.0,Minibus,60.3,Clear,28.5,0
2024-05-08,R102,Outbound,705.0,378.0,Minibus,25.2,Overcast,27.8,No
2024-04-21,R206,Inbound,105.0,488.0,Articulated Bus,55.2,Snow,-1.7,False
2024-07-06,R208,Outbound,192.0,561.0,MINIBUS,50.6,Clear,4.0,0
2024-11-06,R302,Inbound,23.0,304.0,Articulated Bus,,Overcast,15.7,No
2024-10-15,R105,Inbound,662.0,251.0,Minibus,,Overcast,32.7,false
2024-08-14,R302,Outbound,,407.0,Articulated Bus,66.6,Clear,-11.7,False
2024-03-20,R302,Inbound,415.0,21.0,Standard Bus,17.8,Snow,17.4,False
2024-09-23,R102,Outbound,789.0,459.0,Minibus,80.5,Overcast,21.4,No
2024-04-04,R208,Outbound,270.0,19.0,Standard Bus,17.0,Rain,6.5,false
2024-05-11,R103,Inbound,289.0,606.0,Articulated Bus,54.0,Clear,4.2,No
2024-03-26,R206,outbound,225.0,480.0,Standard Bus,74.2,Rain,23.9,False
2024-02-26,R301,Outbound,573.0,388.0,Minibus,48.4,Overcast,26.3,0
2024-06-20,R101,Outbound,119.0,275.0,Minibus,22.9,Rain,0.3,false
2024-07-07,R103,Outbound,651.0,141.0,Standard Bus,62.0,Overcast,,false
2024-01-06,R102,Outbound,137.0,546.0,Minibus,87.1,Snow,15.5,False
03-May-2024,R105,Outbound,124.0,480.0,articulated,78.2,Snow,13.5,0
2024-01-06,R302,Inbound,727.0,94.0,Articulated Bus,80.1,Rain,8.6,false
2024-05-29,R104,Inbound,730.0,157.0,Standard Bus,67.2,Rain,7.1,No
2024-10-11,R205,Outbound,,640.0,Articulated Bus,85.7,Clear,-1.3,No
2024-12-20,R102,Outbound,780.0,677.0,Minibus,24.6,Overcast,-6.3,No
2024-07-09,R207,Outbound,125.0,442.0,Standard Bus,22.8,Snow,21.3,false
2024-10-05,R105,Inbound,39.0,287.0,Articulated Bus,59.1,Snow,12.4,false
2024-02-05,R302,Outbnd,,163.0,Minibus,77.7,Snow,25.1,False
2024-12-30,R205,Inbound,388.0,660.0,Articulated Bus,75.1,Clear,10.7,No
2024-05-31,R105,Outbound,800.0,240.0,Articulated Bus,68.3,Overcast,8.9,0
2024-11-20,R104,Outbound,373.0,485.0,Articulated Bus,49.9,Snow,-11.6,No
2024-06-12,R302,Inbound,692.0,527.0,Minibus,27.2,Clear,23.5,0
2024-02-16,R301,INBOUND,,281.0,Standard Bus,88.6,Rain,15.1,False
2024-11-20,R207,Outbound,787.0,,Articulated Bus,29.7,Clear,38.8,No
2024-09-12,R105,Outbound,649.0,213.0,Articulated Bus,48.8,Rain,-4.5,No
2024-06-30,R102,Outbound,189.0,104.0,Minibus,59.8,Clear,22.9,0
2024-09-19,R207,Outbound,695.0,479.0,Articulated Bus,33.1,Rain,-14.3,0
2024-06-20,R105,Outbound,428.0,131.0,Minibus,87.2,Overcast,-14.3,false
2024-09-16,R105,Inbound,582.0,280.0,Minibus,,Snow,4.2,false
2024-07-17,R105,Inbound,716.0,625.0,Minibus,42.2,Snow,10.0,No
2024-05-05,R207,Inbound,208.0,178.0,Standard Bus,67.0,Clear,29.0,False
2024-08-16,R101,Outbound,532.0,327.0,Standard Bus,27.5,Clear,-5.4,No
2024-10-22,R207,Outbound,552.0,684.0,Minibus,,Snow,-5.5,false
07/18/2024,R105,Outbound,464.0,36.0,Standard Bus,29.7,Clear,31.8,0
2024-05-24,R103,Inbound,,58.0,Minibus,22.5,Clear,24.2,No
2024-12-16,R102,Outbound,398.0,236.0,Standard Bus,65.3,Overcast,22.9,False
2024-12-06,R206,Outbound,,528.0,Minibus,64.8,Clear,-2.7,False
2024-11-26,R208,Inbound,770.0,162.0,Articulated Bus,27.2,Clear,33.0,False
2024-02-12,R207,Inbound,761.0,694.0,Articulated Bus,48.2,Clear,22.0,False
2024-05-14,R103,Outbound,195.0,180.0,Minibus,22.6,Snow,-14.5,False
2024-10-14,R206,Inbound,164.0,222.0,Articulated Bus,81.6,Rain,3.8,true
2024-03-14,R301,Outbound,169.0,328.0,Standard Bus,79.5,Rain,-0.7,0
2024-11-14,R103,Inbound,393.0,686.0,Standard Bus,53.9,Overcast,25.1,False
2024-05-16,R208,Outbound,215.0,43.0,Minibus,74.4,Overcast,-4.3,False
2024-04-25,R208,Outbound,721.0,701.0,Minibus,84.3,Rain,14.5,No
2024-08-30,R208,Outbound,28.0,88.0,Standard Bus,77.8,Rain,34.4,No
2024-01-18,R301,Outbound,569.0,467.0,Articulated Bus,85.7,Clear,19.8,false
2024-09-28,R105,Outbound,68.0,699.0,Minibus,48.8,Snow,14.3,0
2024-06-18,R102,Inbound,739.0,215.0,Minibus,51.9,Clear,12.5,0
2024-08-05,R301,Inbound,137.0,251.0,Standard Bus,66.9,Overcast,-1.1,0
2024-05-12,R105,Outbound,623.0,415.0,Standard Bus,,Clear,-4.6,0
2024-04-23,R205,Outbound,290.0,401.0,Standard Bus,29.7,Clear,-2.9,No
2024-01-09,R101,Outbound,,65.0,Standard Bus,35.6,Clear,-3.2,False
2024-01-06,R103,Inbound,253.0,577.0,Articulated Bus,999.0,Overcast,28.1,0
2024-08-09,R205,Inbound,48.0,163.0,Articulated Bus,77.8,Clear,9.9,False
2024-02-04,R301,Outbound,653.0,537.0,Standard Bus,42.8,Clear,16.4,false
10/10/2024,R301,Inbound,321.0,52.0,Standard Bus,57.4,Overcast,13.7,No
2024-02-01,R206,Inbound,459.0,584.0,std bus,68.2,Rain,-14.6,0
2024-02-23,R208,Inbound,147.0,533.0,Minibus,25.2,Overcast,-0.2,No
2024-10-29,R205,Outbound,,619.0,Minibus,84.9,Overcast,41.8,False
2024-05-17,R302,Outbound,580.0,605.0,Minibus,22.7,Clear,-4.2,0
2024-06-03,R105,Inbound,497.0,366.0,Standard Bus,-12.3,Rain,-1.8,No
01/26/2024,R205,Inbound,375.0,205.0,Minibus,67.4,Clear,-4.2,No
2024-03-22,R302,Outbound,248.0,358.0,Standard Bus,73.7,Clear,33.2,No
2024-12-30,R102,Inbound,253.0,616.0,Standard Bus,78.0,Rain,32.5,false
2024-05-08,R302,Outbound,371.0,574.0,Articulated Bus,58.8,Snow,15.0,False
2024-08-11,R103,Outbound,527.0,745.0,Articulated Bus,,Overcast,-9.6,False
2024-02-28,R104,Inbound,752.0,23.0,Articulated Bus,40.7,Clear,-3.9,No
2024-08-31,R207,inbound,714.0,166.0,Articulated Bus,21.1,Clear,35.0,False
2024-10-02,R205,Outbound,,,Articulated Bus,53.4,Rain,38.6,0
2024-03-25,R105,Inbound,421.0,136.0,Articulated Bus,37.4,Rain,3.3,false
2024-04-13,R207,Outbound,358.0,688.0,Minibus,85.3,Clear,14.4,No
2024-06-02,R302,Outbound,392.0,578.0,Standard Bus,65.3,Snow,38.0,0
2024-05-29,R207,Outbound,,213.0,Articulated Bus,62.0,Snow,-7.5,False
26-Sep-2024,R206,Outbound,110.0,,Minibus,18.7,Overcast,-4.1,No
2024-10-29,R301,Outbound,118.0,34.0,Minibus,89.6,Overcast,-5.1,0
2024-07-29,R302,Inbound,220.0,501.0,Minibus,31.5,Rain,35.5,false
2024-08-20,R105,Inbound,235.0,672.0,Minibus,59.0,Clear,13.1,False
04/15/2024,R206,Outbound,735.0,70.0,Standard Bus,59.0,Overcast,15.0,False
2024-03-10,R103,Outbound,650.0,659.0,Standard Bus,54.8,Snow,22.1,0
2024-03-22,R207,Outbound,491.0,389.0,Standard Bus,87.6,Rain,10.5,False
2024-07-03,R207,Inbound,405.0,620.0,Minibus,80.1,Rain,26.3,No
2024-05-23,R104,Inbound,347.0,117.0,Articulated Bus,57.4,Snow,-14.1,False
2024-11-14,R103,Outbound,694.0,723.0,Minibus,58.4,Overcast,24.5,No
2024-10-16,R104,Inbound,151.0,352.0,Articulated Bus,52.7,Snow,18.2,false
21-Dec-2024,R208,Inbound,223.0,597.0,Articulated Bus,34.8,Rain,-3.3,No
2024-10-07,R103,Inbound,132.0,58.0,Minibus,66.8,Snow,35.3,false
2024-09-04,R105,Inbound,430.0,79.0,Minibus,420.5,Overcast,-7.2,False
2024-06-30,R205,Outbound,730.0,578.0,Minibus,19.9,Overcast,7.9,No
2024-03-01,R104,Outbound,83.0,274.0,Minibus,46.0,Rain,-3.4,0
2024-09-03,R102,Outbound,58.0,43.0,Standard Bus,72.5,Overcast,,0
2024-11-23,R101,outbound,294.0,293.0,Standard Bus,34.9,Rain,-5.3,No
2024-03-03,R302,Outbound,540.0,635.0,Standard Bus,74.9,Clear,38.2,No
2024-01-15,R104,Inbound,71.0,534.0,Articulated Bus,,Rain,30.3,Yes
2024-10-16,R102,Inbound,137.0,320.0,Standard Bus,78.9,Rain,16.5,False
03/02/2024,R104,Inbound,,469.0,Standard Bus,60.7,Snow,32.5,0
01/19/2024,R105,Outbound,53.0,256.0,Standard Bus,89.8,Clear,9.5,No
2024-12-31,R102,Inbound,783.0,320.0,Articulated Bus,59.2,Rain,7.4,0
2024-01-30,R205,Inbound,502.0,262.0,mini bus,20.2,Overcast,-5.0,false
09-Feb-2024,R102,Outbound,487.0,429.0,Articulated Bus,30.5,Overcast,26.9,False
